Business Name,Category,Full Address,City,Postal Code,Latitude,Longitude,Website URL,Phone Number
Camping de Tournus,Camping,14 Rue des Canes,,,46.5742099,4.9103564,https://www.camping-tournus.com/,+33385511658
Les Coullemières,Camping,,,,47.6582143,3.7313335,https://www.camping-vermenton.com/,+33386815302
"Aire Port-Louis, Prairie",Aire,Rue des Récollets,Port-Louis,56290,47.7057106,-3.3563786,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/bretagne/56-morbihan/port-louis-prairie,+33297824716
Les noires mottes,Camping,,,,50.9452838,1.7592043,https://www.campingdesnoiresmottes.fr,+33321820475
Camping La Gâtine,Camping,,,,47.3278498,0.9987027,https://camping-blere.fr/,+33247579260
La Fontaine,Camping,,,,47.3494884,-2.4346043,,
Camping du Pêcheur,Camping,160 Avenue du Petit Port,Aix-les-Bains,73100,45.6951739,5.8966209,https://campingpecheuraixlesbains.com,
Camping Iscle de Prelles,Camping,,,,44.8561722,6.5888899,https://camping-iscledeprelles.com/,+33492202866
Camping La Saline,Camping,,,,47.0285555,5.7950135,https://campinglasaline.fr/,+33381575028
La Croisette,Camping,,,,44.2421233,3.6596044,https://cevennes-gitetape.fr/,
Le Parc du château,Camping,Rue du Château,Rieux,56350,47.5978893,-2.1012859,https://www.campingderieux.com/,+33299919785
Camping Les rives du lac,Camping,,,,48.2314978,-1.1798007,https://www.campinglesrivesdulac.fr/,
Les Taillas,Camping,,,,44.6180705,6.2108696,,
Le Clos de la Chaume,Camping,21 Rue d'Alsace,,88430,48.1689726,6.8897363,https://www.camping-closdelachaume.com/,+33329507676
Au Mica,Camping,8 Route du Plafond,,,48.1655935,6.8950254,https://www.camping-au-mica.fr,+33329507007
Domaine des Bans,Camping,146 Rue James Wiese,Corcieux,88430,48.1671697,6.8761892,https://www.domaine-des-bans.fr/,+33329516467
Ferme de la Morinière,Camping,,Pirou,,49.1429097,-1.5816505,,+33233078715
Camping les Rives de l'Ardèche,Camping,225 Chemin de Cautet,,,44.6699999,4.0916195,https://lesrivesdelardeche.com/,+33475872139
Camping des Dunes,Camping,,Créances,,49.1987965,-1.6047317,https://camping-creances.fr/,
Les Berges de Caïx,Camping,,,,44.4908862,1.2937386,https://base-caix.fr/hebergements/,+33565210786
Carpe Diem,Camping,,,,44.2351777,5.0898665,https://www.capfun.com/camping-france-provence_alpes_cote_d_azur-carpe_diem-FR.html,+33490360202
Grappe Fleurie,Camping,161 Rue de la Grappe Fleurie,Fleurie,69820,46.1867031,4.6988563,https://www.beaujolais-camping.com/,+33474698007
Camping du Théâtre Romain,Camping,Chemin du Brusquet,Vaison-la-Romaine,84110,44.2454672,5.0787898,,+33490287866
Les 6 Stations,Camping,700 Route d’Orcières - Pont du Fossé,Saint-Jean - Saint-Nicolas,05260,44.6702,6.2408075,https://www.camping-ecrins.com/,+33492559195
Le Meyrieux,Camping,,,,45.7666986,5.9121292,,
Camping Vauban,Camping,Avenue Vauban,Bergues,59380,50.9724492,2.431706,https://www.campingvauban.fr/,+33328686525
Camping-Caravaneige La Pause,Camping,,,,44.6450554,6.2047196,https://camping-la-pause.fr/,
Camping de la Cère,Camping,Rue Félix Ramond,Arpajon-sur-Cère,15130,44.8988346,2.4608128,https://camping.caba.fr/fr/camping-de-la-cere/,+33471645507
Camping La Plage Blanche,Camping,,,,47.0033731,5.6593241,https://europe.huttopia.com/site/camping-la-plage-blanche/,
Camping de la Tour,Camping,4 Rue James Wiese,Corcieux,88430,48.1704934,6.8807535,https://campingdelatour.com/index.html,+33329575429
D'Etche Zahar,Camping,175 Allée de Mesples,Urt,64240,43.4919744,-1.2955379,https://www.etche-zahar.fr/,+33559562736
Camping l'Orée du Bois by Noricamp,Camping,2 Allée des Sports et Loisirs,Arthez-de-Béarn,64370,43.459975,-0.6155423,https://nori.camp/,
Aire de camping cars La Courtine,Aire,,,,45.7058559,2.259075,https://lacourtine.fr/?p=65,
Le Cabellou Plage,Camping,Avenue du Cabellou,Concarneau,29900,47.8555524,-3.9015758,https://www.le-cabellou-plage.com,+33298973741
Le Résidentiel de la Mer,Camping,Avenue du Stade,Sainte-Marie-la-Mer,66470,42.7276165,3.0254355,,
Camping Les Bords de la Loue,Camping,Rue du Camping,Parcey,39100,47.0155077,5.4827605,https://www.jura-camping.fr/,+33384710382
Camping CGU de Vic-sur-Cère,Camping,,Vic-sur-Cère,15800,44.9894964,2.641862,https://www.gcu.asso.fr/,+33471496287
Camping de Saint-Mathieu,Camping,,,,45.7133572,0.7875885,,
Aire Rauville-la-Bigot,Aire,,,,49.5163006,-1.6835184,,
Bordeneo,Camping,,,,47.3548342,-3.1698001,,
Unnamed Camping 169289446,Camping,,,,49.3270006,-1.7206141,,
Les Taillades,Aire,,,,45.7526357,3.5488422,https://campingcarpark.com/shop/sejour/auvergne-rhone-alpes/63-puy-de-dome/courpiere/,
Aire de camping-car de Troyes,Aire,7 Rue Roger Salengro,Pont-Sainte-Marie,10150,48.311976,4.0951758,https://www.campingcar-troyes.com,
Camping municipal Le Cantal,Camping,,,,44.5074901,1.6621218,https://www.tourisme-lot.com/hebergement/campings/camping-municipal-le-cantal-702335,+33565312661
Unnamed Camping 169561965,Camping,,,,49.3363259,-1.7269665,,
Camping Le Lignon,Camping,,,,45.0602368,4.296686,https://www.camping-le-lignon.com,+33471597286
Camping municipal Beauregard,Camping,,Pinsac,,44.8554747,1.5233309,https://www.tourisme-lot.com/hebergement/campings/camping-municipal-beauregard-702010,+33565370602
Les Hirondelles,Camping,,,,45.0541121,4.2983467,,+33471597384
Camping municipal de Surnette,Camping,,,,45.0547876,4.2540532,,+33471650569
Huttopia Camping Divonne les Bains,Camping,2465 Vie de l'Etraz,Divonne les Bains,01220,46.3761456,6.1195192,https://europe.huttopia.com/de/site/camping-divonne-les-bains/,+33450200195
Les Rives de Mayenne,Camping,,,,47.53739,-0.6161593,https://www.camping-montreuil-juigne.com,+33241424018
Le Pont Romain,Camping,1 Chemin de Réveillon,,,48.0192014,0.2794199,https://camping-le-mans.fr/,+33243822539
Aire Communale du Lac,Aire,,,,43.6300912,0.8697077,https://www.tourisme-3cag-gers.com/fiche/detail/8/Je-prepare~Mon-hebergement~Aires-de-camping-car/AIRE-COMMUNALE-DU-LAC,
Aire de camping-car communale Le Lac-d'Issarlès,Aire,Le Tour du Lac,,,44.8195336,4.0619486,,
Camping de l'Été Indien,Camping,Chemin d'Honvault,Wimereux,62930,50.7535567,1.6093442,https://www.eteindien.eu/,+33321302350
Camping Lac de Ferrié,Camping,,,,44.3847794,0.8075908,,
Ariège Evasion,Camping,,,,42.8165227,1.6345331,https://www.ariege-evasion.com/,+33561051111
Camping de Saint-Aubin du Cormier,Camping,Rue de l'Étang,Saint-Aubin-du-Cormier,35140,48.2602477,-1.3957116,https://www.saint-aubin-du-cormier.bzh/decouvrir-saint-aubin/camping-municipal-de-letang/,+33788213529
Camping Municipal Gaston Marchand,Camping,Rue de la Roche,Saint-Jean-de-la-Ruelle,45140,47.8950558,1.8627073,https://www.ville-saintjeandelaruelle.fr/cadre-de-vie/camping-municipal/277-camping-municipal-gaston-marchand,+33238883939
Parc Val de Loire,Camping,,,,47.5115832,1.1042696,,
Camping de l'Amitié,Camping,,Saint-Laurent-Nouan,,47.6879119,1.5585885,,+33254870152
La Petite Rhune,Camping,Quartier Lehenbizkai,Sare,,43.3018751,-1.5873354,https://www.lapetiterhune.com/,+33559542397
Camping du Lac Terre d'Auge,Camping,,,,49.2751222,0.2051111,https://www.terredauge-camping.fr,+33231654715
Unnamed Camping 170505390,Camping,,,,45.5014766,1.7036109,,
Camping Caravaneige de Sainte-Thècle,Camping,426 Route des Villards,,73450,45.1699367,6.4300938,https://www.valloire.net/hotellerie-plein-air/camping-caravaneige-de-sainte-thecle-valloire/,+33479590390
Domaine du Lac,Camping,,,,44.9354829,2.2286259,,
Camping des Rives du Lac,Camping,,,,44.9363843,2.2309826,,
Le Garoustel,Camping,,,,44.9379445,2.2150019,http://www.legaroustel.com/garoustel/index2.php,+33470059960
Camping du Val de Cantobre,Camping,,,,44.0436998,3.3025608,,
Camping la Châtaigneraie,Camping,50 Route de Font-Flacher,,,45.2552723,4.9024551,https://www.chataigneraie.com/,+33475314333
Domaine de la Tour,Camping,,,,43.0301812,-0.0757125,https://www.domainelatour.com/,
Port Andro,Camping,,,,47.3086282,-3.0678447,,
Camping la Taillée,Camping,3 Rue du Bois Gaillard,Aigrefeuille-d'Aunis,17290,46.1150529,-0.927221,,+33546355088
Camping municipal de Bangor,Camping,,,,47.3148044,-3.1921317,http://www.camping.bangor.fr/,+33297318975
Camping Val Saint-Jean,Camping,,,,45.2182924,2.3163186,,
Camping Le Clos,Camping,,,,48.5367278,-0.4017521,,
Camping municipal Les Tilleuls,Camping,,,,45.3872298,3.9454541,https://www.usson-en-forez.fr/camping-municipal-tilleuls-usson-42,
Hiriberri,Camping,Route de Saint-Jean Pied de Port,Itxassou,,43.3387086,-1.3988994,https://www.hiriberria.com/,+33559299809
Camping municipal,Camping,,,,45.7223448,6.5649037,,+33479383388
Camping municipal de la Sélune,Camping,Rue de Marly,Saint-Hilaire-du-Harcouët,50600,48.5817032,-1.0969881,,+33233494374
"Aire de Frehel, La Ville Oie",Aire,,,,48.6506072,-2.3532519,,
Le Vallon aux Merlettes,Camping,,,,48.5906526,-2.2952797,https://www.vallonauxmerlettes.com/,+33296803799
Camping Le Châtelet,Camping,,,,48.6378088,-2.2700425,https://www.lechatelet.com/,
Le Rambaud,Camping,10 Chemin de Rambaud,,,45.5224632,3.914481,,
Aire de camping-cars de Saint-Anthème,Aire,,,,45.5232188,3.9146376,https://www.auvergne-livradois-forez.com/en/preparing-my-stay/lodgings/aire-de-service-et-de-stationnement-pour-camping-cars-de-saint-antheme-saint-antheme-en-4619960/,
Les Peupliers,Camping,,,,48.9581585,-1.5537375,https://www.camping-annoville.fr/,
Kanoti,Camping,Avenue du Rhône,,73170,45.7058852,5.7541509,https://kanoti.fr/,+33614339222
Camping municipal de Tignes,Camping,,,,45.5021185,6.9207717,https://en.tignes.net/resort-guide/directory/hebergements/hebergement-detail?slug=camping-de-tignes,+33771804257
L'Espérance,Camping,,,,49.3025656,-1.6873271,https://www.camping-esperance.fr/,
Le Moulian,Camping,,,,42.9606,-0.1991591,http://www.le-moulian.com/index.html,
GCU Arrens-Marsous,Camping,17 Rue Mauhourat,Arrens-Marsous,65400,42.9575191,-0.2139193,https://www.gcu.asso.fr/terrains/arrens-marsous-hautes-pyr%C3%A9n%C3%A9es-65,+33562974306
Camping Mialanne,Camping,,,,42.9604707,-0.2076669,http://www.campingmialanne.fr/,
Camping du Rouergue,Camping,,,,44.3418644,2.027447,https://www.campingdurouergue.com/,
Aire Bassin du Lampy,Aire,,,,43.399732,2.1680785,https://www.audetourisme.com/fr/fiche/saissac/aire-de-stationnement-pour-camping-cars_TFOACCAMLAR011V50W4XN/,
Le Bois Verdon,Camping,62 Rue du Moulin Casse,,,46.8008022,-2.083084,https://www.camping-leboisverdon.com/,+33251581061
Camping de Besançon,Camping,12 Route de Belfort,Chalezeule,25220,47.2649363,6.0700723,https://www.campingdebesancon.com/,+33744857859
Lisieux camper van parking area,Aire,,,,49.1412757,0.2342082,https://www.calvados-tourisme.co.uk/offer/lisieux-camper-van-parking-area/,
Les Pommiers,Camping,,,,44.1773493,6.6209935,http://www.camping-pommier.com,+33492834156
Aire Municipale de stationnement le Pré des Écluses - Saujon,Aire,,,,45.6750017,-0.9317102,https://www.royanatlantique.fr/aires-camping-car/aire-municipale-de-stationnement-le-pre-des-ecluses-saujon/,
Camping Domaine De La Bergerie - Vence,Camping,1330 Chemin de la Sine,Vence,06140,43.7107044,7.092116,https://www.camping-domainedelabergerie.com/,+33493580936
Camping du Lac,Camping,,,,45.6828974,-0.9396393,https://www.campingsaujon.com,+33546068299
Camping Le Beau Village De Paris,Camping,,,,48.6546314,2.3042847,,
Aire de camping-car Etang de la Lune - Clérac,Aire,,,,45.1790551,-0.227385,,
Camping Municipal de l'Étang,Camping,,,76117,50.0121248,1.5092641,https://incheville.wixsite.com/incheville/camping,+33235503017
L'île aux mille Charmes,Camping,20 Rue de l'Écluse,,88130,48.3766498,6.2914541,https://www.lile-aux-mille-charmes.fr,+33329363509
Camping Aire Naturelle Municipale,Camping,,,,48.4401451,6.2823924,,
Camping Les Cerisiers,Camping,Pailhas,Compeyre,12520,44.1670182,3.1203128,http://www.campinglescerisiers.com,+33565598796
Royal Camping,Camping,,,,43.4199364,6.8563844,http://www.royalcamping.net,
Camping les Plans,Camping,2917 Route de Saint-Jean-du-Gard,Mialet,30140,44.1226966,3.9197802,https://www.camping-les-plans.fr,+33466850246
Camping Manex,Camping,chemin d'inarga bidea,Saint-Pée-sur-Nivelle,64310,43.3597149,-1.5313142,https://www.campingmanex.com/,+33633576331
Aire Saint-Guinoux,Aire,,,,48.5760449,-1.8795746,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/bretagne/35-ille-et-vilaine/saint-guinoux,
Camping municipal de Verdalle,Camping,2,Gujan-Mestras,33470,44.6442749,-1.1102134,https://www.campingdeverdalle.com/,+33556661262
Camping de l'Ardan,Camping,,,,47.2593173,3.6430809,https://www.camping-bourgogne.com/Camping_de_lArdan,+33386200770
Camping du Parc,Camping,,,,45.7324373,-1.1030363,http://www.campingduparc17.com/,
Sous Les Pommiers,Camping,,,,49.3133648,-0.9071691,https://www.onlycamp.fr/sous-les-pommiers,
Camping des 4 CE,Camping,,,,44.642696,-1.106681,,
Camping Huttopia Les Châteaux,Camping,,,,47.5490134,1.5358322,https://europe.huttopia.com/site/camping-les-chateaux/,
Les Platanes,Camping,,,,45.7821003,0.1177659,https://montignac-charente.fr/culture-et-loisirs/camping-de-montignac/,+33545398916
Aire de Saint-Girons Plage,Aire,,,,43.9533316,-1.357325,https://www.ms-vacances.com/aires-camping-car/aire-saint-girons-plage/,
Camping municipal,Camping,,,,45.2671545,0.1746903,https://www.camping-aubeterre.fr,+33545986017
Le Val aux Fées,Camping,5 Rue Renan Le Cunff,,,48.0606309,-2.2036955,https://camping-fees.fr/,+33222168184
Camping Le Joncal,Camping,,,,49.3884391,-1.0527544,https://www.capfun.com/camping-france-basse_normandie-joncal-FR.html,+33231226144
Yelloh! Village,Camping,1000 Route de Trimoulet,Saint-Émilion,33330,44.917452,-0.1425347,https://www.camping-saint-emilion.com/fr,
Camping municipal Quintefeuille,Camping,,,,49.339948,-0.5814036,https://www.camping-asnelles.com,+33231223550
Le Bocage,Camping,,,,49.3808537,-1.7846799,https://www.campingdubocage.com/fr/rates,
Camping du Bocage,Camping,,,,49.3815263,-1.7868814,https://www.campingdubocage.com/fr/rates,
Camping Municipal de Molsheim,Camping,2 Allée Docteur Louis Hickel,Molsheim,67120,48.5420842,7.4999494,https://www.camping-molsheim.com,+33388498245
Château de l'Épervière,Camping,,,,46.6529604,4.9467814,https://www.domaine-eperviere.com/,
Camping municipal du Lac,Camping,,,,45.384247,2.293662,,
Camping Le Gravelotte,Camping,,La Grave,05320,45.0427322,6.2973899,https://www.camping-le-gravelotte.com/,
Camping Sandaya Paris Maisons-Laffitte,Camping,1 Rue Johnson,Maisons-Laffitte,78500,48.9398998,2.1469184,https://www.sandaya.fr/camping/france/paris/maisons-laffitte/,+33139122191
Camping municipal La Fontaine,Camping,,Réotier,,44.6792323,6.6051352,https://www.camping-reotier.fr,
Camping du bois Pouvreau,Camping,,,,46.4930489,-0.0856862,,
Village vacances Les Abricotiers,Camping,,,,42.5636008,3.0167278,https://abricotiers.popinns.com,+33176340014
Unnamed Camping 173688772,Camping,,,,46.7199875,0.5456041,,
Camping de mon village,Aire,,,,44.1889056,7.0381741,https://www.campingcarpark.com/fr_FR/sejour/camping/provence-alpes-cote-dazur/06-alpes-maritimes/isola#0,
Mané Guernehué,Camping,,,,47.6141804,-2.9265374,https://www.camping-baden.com/,+33297570206
Punta Lago,Camping,,,,43.8831062,-1.3150432,http://www.camping-puntalago.com/,+33558487430
Lou Puntaou,Camping,,,,43.8853309,-1.3168257,https://www.loupuntaou.com/,+33558487430
Léon - Route du Puntaou,Aire,,,,43.8842705,-1.3184033,https://www.tourismelandes.com/aire-camping-car/aire-de-camping-cars-de-leon-accaqu040010000k/,
Camping de la Forêt,Camping,,,,47.5176651,-1.7522171,http://campinglegavre.fr,+33240512062
Camping Le Canada,Camping,81 Boulevard des Gougins,Saint-Marcouf,50310,49.5010673,-1.2753688,http://campinglecanada.fr/,+33233212080
La Galouette,Camping,10 Rue de la Gallouette,Saint-Vaast-la-Hougue,50550,49.5841728,-1.2689568,https://www.camping-lagallouette.fr/,+33233542057
Camping municipal Les Gentianes,Camping,Le Pont Valat,Allanche,15160,45.2183524,2.9399581,https://www.allanche.fr/,+33785512044+33471204587
Aire Le Fort du Loch,Aire,,,,47.7505118,-3.5062111,https://www.lorientbretagnesudtourisme.fr/fr/fiche/aire-sans-service-route-cotiere-guidel_TFOGAIREMAEVA/,
Camping de mon village,Camping,,,,48.0798602,1.3309194,https://www.campingcarpark.com,+33237450534
Camping Au Bord de l'Aisne,Camping,,,,49.4315612,3.9704255,https://camping-aisne-picardie.fr/,+33323797458
Camping Le Pâtisseau,Camping,,,,47.1195597,-2.0718057,,+33240821039
Domaine Saint-Martin,Camping,,,,42.5336401,2.3990199,,
Camping des Sables Blancs,Camping,,,,47.8820764,-3.9280738,https://www.camping-lessablesblancs.com,+33298971644
Rives d'Arc - Collection Rivages,Camping,1050 Route des Gorges,Vallon-Pont-d'Arc,07150,44.3961714,4.3998241,https://www.rivesdarc.com/fr/,+33475880048
Camping Nature Parc l'Ardéchois,Camping,Route des Gorges,,,44.3966618,4.3973676,https://www.ardechois-camping.com/,+33475880663
Camping l'Île,Camping,,,,44.3929274,4.4014216,https://www.camping-delile.com/,+33475880544
Camping des Tunnels,Camping,Route des Gorges,,,44.3897211,4.4057216,https://www.ardeche-vacance.com,+33475880022
Camping du Midi,Camping,Route des Gorges,,,44.3757846,4.4205343,https://www.camping-ardeche-midi.fr/,+33475880678+33475880215
Camping GCU de Saint-Jean-en-Royans,Camping,390 Chemin des Granges Buissières,,,45.0302202,5.2980339,https://www.gcu.asso.fr,+33475477617
Camping Naturiste Pallieter,Camping,,,,48.5041044,-2.2347206,https://www.pallieter.fr/,+33296830515
Unnamed Camping 175055793,Camping,,,,47.2964188,6.9880848,,
Camping du Parc Lann,Camping,52 Rue Thiers,,,47.6436967,-2.9366356,https://www.campingduparclann.fr/,+33297579393
Coteau de la Marine,Camping,,,,43.7471758,6.0985314,,
Le Clos du Vieux Moulin,Camping,,,,48.5559222,4.7051277,,
"Aire du Lac du Der, Chantecoq",Aire,,,,48.5678901,4.7033092,https://www.campingcarpark.com/en_GB/stay/stopover-site-motorhome/grand-est/51-marne/lac-du-der-chantecoq,
Camping de la Plage,Camping,,,,48.5494854,4.771415,,
Aire CAMPING-CAR PARK du Lac du Der - Station Nautique - Giffaumont-Champaubert,Aire,,,,48.5502662,4.7689248,https://www.campingcarpark.com/en_GB/stay/stopover-site-motorhome/grand-est/51-marne/lac-du-der-station-nautique,
Camping International du Sierroz,Camping,,,,45.7002704,5.8871557,,+33479618989
Camping Le Bosquet,Camping,428 Route de Suzette,Malaucène,84340,44.1792055,5.1247686,https://www.campinglebosquet84.com/,+33490652909
Camping municipal du Motten,Camping,Allée des Pins,,,47.6983498,-2.9620556,https://campingmotten.wixsite.com/campingsteannedauray,+33297576027
Camping Cap Lozère,Camping,,,,44.2451346,3.92672,,
Camping Novela Port la Nouvelle,Camping,,,,43.0144128,3.0445979,https://www.tohapi.fr/languedoc-roussillon/camping-municipal-le-golfe.php,+33468480842
